sequence_hash,protein_id,header,raw_length,esmc_length,embedding_dim,embedding_shape,embedding_dtype,embedding_path,model_path,status,error
410f1ee5fc15bd0258d67a571e86746ce7d8090aa040785ca6d699eff372fdaf,,ON569258,433,433,1152,433x1152,float16,embeddings/410f1ee5fc15bd0258d67a571e86746ce7d8090aa040785ca6d699eff372fdaf.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f95081a8e94c798cd3cc719459230e46591189d7bee0af9d45fa30028f63c054,,"GWHPBECS033547	mRNA=GWHTBECS033558	Gene=GWHGBECS033558	Position=GWHBECS00000005: 260202751-260203482, 260203562-260203692, 260215795-260216143, 260216251-260216532: +	Frame=0	OriID=Ebr05G034450.1	OriTrascriptID=Ebr05G034450.1	transl_table=1	OriGeneID=Ebr05G034450	OriSeqID=Chr05",497,497,1152,497x1152,float16,embeddings/f95081a8e94c798cd3cc719459230e46591189d7bee0af9d45fa30028f63c054.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5aacc788b5cf0b7182aec41291dc85efcbea5aea505c2a3589888288cc117f17,,"GWHPBECS033550	mRNA=GWHTBECS033561	Gene=GWHGBECS033561	Position=GWHBECS00000005: 260610004-260610672, 260610780-260611128, 260634391-260634521, 260634601-260635329: -	Frame=0	OriID=Ebr05G034480.1	OriTrascriptID=Ebr05G034480.1	transl_table=1	OriGeneID=Ebr05G034480	OriSeqID=Chr05",625,625,1152,625x1152,float16,embeddings/5aacc788b5cf0b7182aec41291dc85efcbea5aea505c2a3589888288cc117f17.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
86d9825b5eed5df013278a7154597bb85f8f5e1e7e47bb38182b8dc78d781293,,"GWHPBECS033579	mRNA=GWHTBECS033590	Gene=GWHGBECS033590	Position=GWHBECS00000005: 262930028-262930087, 262931468-262931578, 262955490-262955546, 262955646-262955713, 262970490-262970589, 262971222-262971292, 262971468-262971568, 262971666-262971769, 262971855-262971908, 262975328-262975383, 262975523-262975561, 262975644-262975788, 262998337-262998518, 262998588-262998655, 262998791-262998863, 262998945-262999006, 262999087-263000011, 263000693-263000983, 263003653-263003926: +	Frame=0	OriID=Ebr05G034770.1	OriTrascriptID=Ebr05G034770.1	transl_table=1	OriGeneID=Ebr05G034770	OriSeqID=Chr05",946,946,1152,946x1152,float16,embeddings/86d9825b5eed5df013278a7154597bb85f8f5e1e7e47bb38182b8dc78d781293.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7bd137c8d54bb65b290d57e81f32ab8344763637ef179b713e3a9e41468826b2,,"GWHPBECS033684	mRNA=GWHTBECS033695	Gene=GWHGBECS033695	Position=GWHBECS00000005: 268713420-268714004, 268714100-268714450, 268714530-268714726, 268715138-268715420, 268715527-268715739, 268715837-268715962, 268716296-268716433, 268716517-268716862, 268716944-268717210, 268717929-268718103, 268718206-268718308, 268718490-268718704, 268718814-268719009, 268719109-268719189: -	Frame=0	OriID=Ebr05G035820.1	OriTrascriptID=Ebr05G035820.1	transl_table=1	OriGeneID=Ebr05G035820	OriSeqID=Chr05",1091,1091,1152,1091x1152,float16,embeddings/7bd137c8d54bb65b290d57e81f32ab8344763637ef179b713e3a9e41468826b2.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
884eca8f73ce1c352353b32736ce779e2d084a588d6b921c18d96e950c7a61a9,,"GWHPBECS033758	mRNA=GWHTBECS033769	Gene=GWHGBECS033769	Position=GWHBECS00000005: 274865522-274866615, 274866699-274867047: +	Frame=0	OriID=Ebr05G036560.1	OriTrascriptID=Ebr05G036560.1	transl_table=1	OriGeneID=Ebr05G036560	OriSeqID=Chr05",480,480,1152,480x1152,float16,embeddings/884eca8f73ce1c352353b32736ce779e2d084a588d6b921c18d96e950c7a61a9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
3285de781afd41fd15ba1fe8a9fb71190db716c1bd9e3b6c956567a0f1f3e0b5,,"GWHPBECS033789	mRNA=GWHTBECS033800	Gene=GWHGBECS033800	Position=GWHBECS00000005: 276880724-276881175, 276881263-276881679, 276881790-276882594, 276882702-276883106, 276883284-276883624, 276883714-276884266, 276884349-276884762: +	Frame=0	OriID=Ebr05G036870.1	OriTrascriptID=Ebr05G036870.1	transl_table=1	OriGeneID=Ebr05G036870	OriSeqID=Chr05",1128,1128,1152,1128x1152,float16,embeddings/3285de781afd41fd15ba1fe8a9fb71190db716c1bd9e3b6c956567a0f1f3e0b5.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ccd28715d354cf6e7fd2638353fd5485e8f42c6834c35a3f83e0af3d92ddb0bc,,"GWHPBECS033810	mRNA=GWHTBECS033821	Gene=GWHGBECS033821	Position=GWHBECS00000005: 278399851-278400126, 278400247-278401192, 278401333-278401667, 278401746-278401883, 278405795-278405932, 278406001-278406054, 278429889-278429949, 278432571-278432623, 278433783-278433845: -	Frame=0	OriID=Ebr05G037080.1	OriTrascriptID=Ebr05G037080.1	transl_table=1	OriGeneID=Ebr05G037080	OriSeqID=Chr05",687,687,1152,687x1152,float16,embeddings/ccd28715d354cf6e7fd2638353fd5485e8f42c6834c35a3f83e0af3d92ddb0bc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
6fe632bb12448f29dd45d67a330b3a82fae7e2d15bd683e0ab31b071689c198f,,"GWHPBECS033823	mRNA=GWHTBECS033834	Gene=GWHGBECS033834	Position=GWHBECS00000005: 279118305-279118373, 279128831-279128881, 279148466-279148553, 279181008-279181070, 279193565-279193599, 279193703-279193779, 279193898-279193943, 279194069-279194131, 279205700-279205766, 279205833-279205901, 279206004-279206073, 279206210-279206271, 279228778-279228878: +	Frame=0	OriID=Ebr05G037210.1	OriTrascriptID=Ebr05G037210.1	transl_table=1	OriGeneID=Ebr05G037210	OriSeqID=Chr05",286,286,1152,286x1152,float16,embeddings/6fe632bb12448f29dd45d67a330b3a82fae7e2d15bd683e0ab31b071689c198f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
bedaa65971a14ed62fd558329391561d28422923469a741a4c4371dfe25241d1,,GWHPBECS033828	mRNA=GWHTBECS033839	Gene=GWHGBECS033839	Position=GWHBECS00000005: 279562495-279564171: +	Frame=0	OriID=Ebr05G037260.1	OriTrascriptID=Ebr05G037260.1	transl_table=1	OriGeneID=Ebr05G037260	OriSeqID=Chr05,558,558,1152,558x1152,float16,embeddings/bedaa65971a14ed62fd558329391561d28422923469a741a4c4371dfe25241d1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4eb7c5e19c2ea3f6ca09f6bb2d0368614ec56f0dda673ca5a7aed1c77fe36b17,,GWHPBECS033855	mRNA=GWHTBECS033866	Gene=GWHGBECS033866	Position=GWHBECS00000005: 280939832-280941520: -	Frame=0	OriID=Ebr05G037530.1	OriTrascriptID=Ebr05G037530.1	transl_table=1	OriGeneID=Ebr05G037530	OriSeqID=Chr05,562,562,1152,562x1152,float16,embeddings/4eb7c5e19c2ea3f6ca09f6bb2d0368614ec56f0dda673ca5a7aed1c77fe36b17.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4e3ff3426012ef9283c18b54e73a46b54a2f7c8788dbf88233f4f46ad92874c7,,"GWHPBECS033869	mRNA=GWHTBECS033880	Gene=GWHGBECS033880	Position=GWHBECS00000005: 281788058-281788490, 281788590-281788921, 281789035-281789137, 281812563-281812744, 281836847-281837030, 281837135-281837223, 281879127-281879203, 281879402-281879492, 281879584-281879673, 281879760-281879927: -	Frame=0	OriID=Ebr05G037670.1	OriTrascriptID=Ebr05G037670.1	transl_table=1	OriGeneID=Ebr05G037670	OriSeqID=Chr05",582,582,1152,582x1152,float16,embeddings/4e3ff3426012ef9283c18b54e73a46b54a2f7c8788dbf88233f4f46ad92874c7.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b249645cfe73cf1c8d6bc5f2564e2a32aad427c584bd4128a0044f18a2e908a0,,"GWHPBECS033885	mRNA=GWHTBECS033896	Gene=GWHGBECS033896	Position=GWHBECS00000005: 282686985-282687427, 282687541-282687793, 282724912-282725073, 282746776-282746883, 282746973-282747156, 282747266-282747672: -	Frame=0	OriID=Ebr05G037830.1	OriTrascriptID=Ebr05G037830.1	transl_table=1	OriGeneID=Ebr05G037830	OriSeqID=Chr05",518,518,1152,518x1152,float16,embeddings/b249645cfe73cf1c8d6bc5f2564e2a32aad427c584bd4128a0044f18a2e908a0.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
06855ce8c699c65f6d256c70fde25b94c2c9911d493331f978a1375ae673ba6b,,GWHPBECS033906	mRNA=GWHTBECS033917	Gene=GWHGBECS033917	Position=GWHBECS00000005: 283935360-283936649: -	Frame=0	OriID=Ebr05G038040.1	OriTrascriptID=Ebr05G038040.1	transl_table=1	OriGeneID=Ebr05G038040	OriSeqID=Chr05,429,429,1152,429x1152,float16,embeddings/06855ce8c699c65f6d256c70fde25b94c2c9911d493331f978a1375ae673ba6b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
af8cfc6a1d4afa2871f81e176fbef6a1097c6fe0d54d32be324c18d11ae49600,,"GWHPBECS033962	mRNA=GWHTBECS033973	Gene=GWHGBECS033973	Position=GWHBECS00000005: 288952826-288952865, 288965236-288965309, 288966622-288966718, 288966819-288966931, 288967137-288967252, 288972247-288972304, 288987758-288987910, 288988028-288988126, 288988226-288988393, 289003268-289003336, 289008330-289008409, 289008684-289008846, 289010662-289010796, 289010918-289011023, 289011122-289011216, 289011650-289011762, 289011857-289012064, 289012572-289012640, 289012794-289012939, 289014379-289014480, 289024856-289025003, 289031235-289031291, 289031375-289031505, 289031622-289031710, 289031840-289032192, 289032285-289032380, 289046253-289046317, 289058006-289058108, 289058249-289058407, 289058525-289058665, 289058766-289058809, 289058879-289058993, 289089385-289089537, 289089621-289089794: +	Frame=0	OriID=Ebr05G038600.1	OriTrascriptID=Ebr05G038600.1	transl_table=1	OriGeneID=Ebr05G038600	OriSeqID=Chr05",1343,1343,1152,1343x1152,float16,embeddings/af8cfc6a1d4afa2871f81e176fbef6a1097c6fe0d54d32be324c18d11ae49600.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
809b56dc1c2a7a9edc39641072b9583987c41c030bc4bb1936409eed4f00e79b,,"GWHPBECS034023	mRNA=GWHTBECS034034	Gene=GWHGBECS034034	Position=GWHBECS00000005: 294059554-294059607, 294060821-294060914, 294065197-294065375, 294075379-294075429, 294101401-294101521, 294108870-294108936, 294109045-294109086, 294119087-294119192, 294119347-294119457, 294120505-294120576, 294120653-294120754, 294120839-294120885, 294120991-294121018, 294121152-294121289: +	Frame=0	OriID=Ebr05G039210.1	OriTrascriptID=Ebr05G039210.1	transl_table=1	OriGeneID=Ebr05G039210	OriSeqID=Chr05",403,403,1152,403x1152,float16,embeddings/809b56dc1c2a7a9edc39641072b9583987c41c030bc4bb1936409eed4f00e79b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
df201c239536561cecb5731083bd0e8ac80fabd2e852ac5028d3277940d18b21,,GWHPBECS034039	mRNA=GWHTBECS034050	Gene=GWHGBECS034050	Position=GWHBECS00000005: 295164802-295166190: +	Frame=0	OriID=Ebr05G039370.1	OriTrascriptID=Ebr05G039370.1	transl_table=1	OriGeneID=Ebr05G039370	OriSeqID=Chr05,462,462,1152,462x1152,float16,embeddings/df201c239536561cecb5731083bd0e8ac80fabd2e852ac5028d3277940d18b21.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7f11ee5ca2df42133ab07b7eb56d1e8547010c27649473dceae1e2580508400e,,"GWHPBECS034049	mRNA=GWHTBECS034060	Gene=GWHGBECS034060	Position=GWHBECS00000005: 295770458-295771389, 295771514-295772021: -	Frame=0	OriID=Ebr05G039470.1	OriTrascriptID=Ebr05G039470.1	transl_table=1	OriGeneID=Ebr05G039470	OriSeqID=Chr05",479,479,1152,479x1152,float16,embeddings/7f11ee5ca2df42133ab07b7eb56d1e8547010c27649473dceae1e2580508400e.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
65ca3a6f08966ad40da2baa540f059cf237692c5766c17cc0fc127516e58749c,,"GWHPBECS034091	mRNA=GWHTBECS034102	Gene=GWHGBECS034102	Position=GWHBECS00000005: 300674462-300674755, 300674839-300674979, 300675074-300675145, 300675494-300675586, 300675680-300675736, 300675854-300675955, 300676051-300676128, 300676235-300676304, 300676404-300676474, 300676569-300676661, 300676782-300676844: +	Frame=0	OriID=Ebr05G039890.1	OriTrascriptID=Ebr05G039890.1	transl_table=1	OriGeneID=Ebr05G039890	OriSeqID=Chr05",377,377,1152,377x1152,float16,embeddings/65ca3a6f08966ad40da2baa540f059cf237692c5766c17cc0fc127516e58749c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
6b863c7000f3e3b85564672b799c99a49bf2dcf17c7713fa167cdc7cfb16272a,,"GWHPBECS034139	mRNA=GWHTBECS034150	Gene=GWHGBECS034150	Position=GWHBECS00000005: 303226636-303226699, 303227774-303228325, 303228871-303229001: -	Frame=0	OriID=Ebr05G040370.1	OriTrascriptID=Ebr05G040370.1	transl_table=1	OriGeneID=Ebr05G040370	OriSeqID=Chr05",248,248,1152,248x1152,float16,embeddings/6b863c7000f3e3b85564672b799c99a49bf2dcf17c7713fa167cdc7cfb16272a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a1e3036ba2b224d64abaa7905f2b24c3c9dd02816276cfe7c801398becd7a916,,"GWHPBECS034290	mRNA=GWHTBECS034301	Gene=GWHGBECS034301	Position=GWHBECS00000005: 315245102-315245229, 315245407-315245628, 315245740-315245796, 315260105-315260270, 315260457-315260804, 315260937-315261046, 315261206-315261334, 315261456-315261523, 315261613-315261673, 315261764-315261852, 315262101-315262378: -	Frame=0	OriID=Ebr05G041880.1	OriTrascriptID=Ebr05G041880.1	transl_table=1	OriGeneID=Ebr05G041880	OriSeqID=Chr05",551,551,1152,551x1152,float16,embeddings/a1e3036ba2b224d64abaa7905f2b24c3c9dd02816276cfe7c801398becd7a916.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
14881a9756d7e7bc415d52341bb2d943938c5add82438fe33e0175af7a2419f9,,GWHPBECS034414	mRNA=GWHTBECS034425	Gene=GWHGBECS034425	Position=GWHBECS00000005: 326263069-326264391: +	Frame=0	OriID=Ebr05G043120.1	OriTrascriptID=Ebr05G043120.1	transl_table=1	OriGeneID=Ebr05G043120	OriSeqID=Chr05,440,440,1152,440x1152,float16,embeddings/14881a9756d7e7bc415d52341bb2d943938c5add82438fe33e0175af7a2419f9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
e4028cc55077739069e2327f1c5290c97fe111369814c02558f29160768a534a,,"GWHPBECS034444	mRNA=GWHTBECS034455	Gene=GWHGBECS034455	Position=GWHBECS00000005: 327485176-327485246, 327497920-327498117, 327498569-327499206, 327499514-327500544: +	Frame=0	OriID=Ebr05G043420.1	OriTrascriptID=Ebr05G043420.1	transl_table=1	OriGeneID=Ebr05G043420	OriSeqID=Chr05",645,645,1152,645x1152,float16,embeddings/e4028cc55077739069e2327f1c5290c97fe111369814c02558f29160768a534a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5d44b2ce21e9b9872daf5d1653712b758f3bbab268ddb319ec699a3a376a9978,,"GWHPBECS034521	mRNA=GWHTBECS034532	Gene=GWHGBECS034532	Position=GWHBECS00000005: 332832376-332832957, 332833076-332833426, 332833647-332833843, 332833924-332834197, 332834295-332834507, 332834596-332834721, 332859437-332859574, 332859875-332860220, 332860308-332860574, 332899721-332899910, 332900034-332900136, 332900225-332900460, 332900532-332900727, 332901257-332901340: -	Frame=0	OriID=Ebr05G044190.1	OriTrascriptID=Ebr05G044190.1	transl_table=1	OriGeneID=Ebr05G044190	OriSeqID=Chr05",1100,1100,1152,1100x1152,float16,embeddings/5d44b2ce21e9b9872daf5d1653712b758f3bbab268ddb319ec699a3a376a9978.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
72822bece5ee62702cd3c5e8dfde76bd74bcee5e83ad4bc215a171c5e594502b,,"GWHPBECS034592	mRNA=GWHTBECS034603	Gene=GWHGBECS034603	Position=GWHBECS00000005: 336506387-336506903, 336507017-336507957: +	Frame=0	OriID=Ebr05G044900.1	OriTrascriptID=Ebr05G044900.1	transl_table=1	OriGeneID=Ebr05G044900	OriSeqID=Chr05",485,485,1152,485x1152,float16,embeddings/72822bece5ee62702cd3c5e8dfde76bd74bcee5e83ad4bc215a171c5e594502b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
77651f408d77b8b16c1e80192a8d81f1b9458ade770bd147e7143472ec1fb22a,,"GWHPBECS034593	mRNA=GWHTBECS034604	Gene=GWHGBECS034604	Position=GWHBECS00000005: 336534600-336535116, 336535196-336536142: +	Frame=0	OriID=Ebr05G044910.1	OriTrascriptID=Ebr05G044910.1	transl_table=1	OriGeneID=Ebr05G044910	OriSeqID=Chr05",487,487,1152,487x1152,float16,embeddings/77651f408d77b8b16c1e80192a8d81f1b9458ade770bd147e7143472ec1fb22a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
9ce1a6648426eefa7ecc2d641bf0c84e172b263104d7146c9d9e42ef575d1f58,,"GWHPBECS034698	mRNA=GWHTBECS034709	Gene=GWHGBECS034709	Position=GWHBECS00000005: 346019326-346019913, 346032754-346033395: +	Frame=0	OriID=Ebr05G045960.1	OriTrascriptID=Ebr05G045960.1	transl_table=1	OriGeneID=Ebr05G045960	OriSeqID=Chr05",409,409,1152,409x1152,float16,embeddings/9ce1a6648426eefa7ecc2d641bf0c84e172b263104d7146c9d9e42ef575d1f58.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a281752ae911c2da8ca73f040f892a84820c643e643cc5a637867704d90b1e87,,GWHPBECS034731	mRNA=GWHTBECS034742	Gene=GWHGBECS034742	Position=GWHBECS00000005: 348390902-348392272: -	Frame=0	OriID=Ebr05G046290.1	OriTrascriptID=Ebr05G046290.1	transl_table=1	OriGeneID=Ebr05G046290	OriSeqID=Chr05,456,456,1152,456x1152,float16,embeddings/a281752ae911c2da8ca73f040f892a84820c643e643cc5a637867704d90b1e87.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a6e444557f2b588f7bccece5ae464b4ac40be0258405780f2624f55ec5568303,,"GWHPBECS034752	mRNA=GWHTBECS034763	Gene=GWHGBECS034763	Position=GWHBECS00000005: 349986017-349986130, 349986263-349986362, 349986456-349986517, 349998673-349998795: -	Frame=0	OriID=Ebr05G046500.1	OriTrascriptID=Ebr05G046500.1	transl_table=1	OriGeneID=Ebr05G046500	OriSeqID=Chr05",132,132,1152,132x1152,float16,embeddings/a6e444557f2b588f7bccece5ae464b4ac40be0258405780f2624f55ec5568303.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
3f7921a7e9fc0e061ab7ef9011a9f239aedbfdb5476da3e93488b570521fd6a3,,"GWHPBECS034788	mRNA=GWHTBECS034799	Gene=GWHGBECS034799	Position=GWHBECS00000005: 352926509-352926596, 352926687-352926760, 352926840-352926929, 352927044-352927121, 352931797-352931897, 352932725-352932917, 352933006-352933096, 352933188-352933252, 352941549-352941703, 352941787-352941868, 352941980-352942089, 352948528-352948723: +	Frame=0	OriID=Ebr05G046860.1	OriTrascriptID=Ebr05G046860.1	transl_table=1	OriGeneID=Ebr05G046860	OriSeqID=Chr05",440,440,1152,440x1152,float16,embeddings/3f7921a7e9fc0e061ab7ef9011a9f239aedbfdb5476da3e93488b570521fd6a3.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
2af823b3c97894c7ccf4fd8f082d565e9dafc23cd3704cc4dd9d0bc0d0767744,,"GWHPBECS034857	mRNA=GWHTBECS034868	Gene=GWHGBECS034868	Position=GWHBECS00000005: 358596183-358596854, 358596885-358597049, 358597177-358597266, 358597362-358597645, 358597750-358598008, 358598093-358598308: +	Frame=0	OriID=Ebr05G047550.1	OriTrascriptID=Ebr05G047550.1	transl_table=1	OriGeneID=Ebr05G047550	OriSeqID=Chr05",561,561,1152,561x1152,float16,embeddings/2af823b3c97894c7ccf4fd8f082d565e9dafc23cd3704cc4dd9d0bc0d0767744.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ca3e5a8c43e6f0ba96c1ec68d1dcb495b08ec5da4f1ea4a9effac3211df919e1,,"GWHPBECS034880	mRNA=GWHTBECS034891	Gene=GWHGBECS034891	Position=GWHBECS00000005: 359797566-359799899, 359800338-359800427, 359800510-359800724, 359800997-359801123, 359801208-359801408: +	Frame=0	OriID=Ebr05G047780.1	OriTrascriptID=Ebr05G047780.1	transl_table=1	OriGeneID=Ebr05G047780	OriSeqID=Chr05",988,988,1152,988x1152,float16,embeddings/ca3e5a8c43e6f0ba96c1ec68d1dcb495b08ec5da4f1ea4a9effac3211df919e1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
804e725ff46e181551859648916475cdbb902c18755f4eb4c7f2d12f0cab65ab,,"GWHPBECS034893	mRNA=GWHTBECS034904	Gene=GWHGBECS034904	Position=GWHBECS00000005: 360838550-360839092, 360839162-360839509, 360839591-360839748, 360839880-360839979, 360840068-360840280, 360840378-360840506, 360849682-360849777, 360852563-360853171: -	Frame=0	OriID=Ebr05G047910.1	OriTrascriptID=Ebr05G047910.1	transl_table=1	OriGeneID=Ebr05G047910	OriSeqID=Chr05",731,731,1152,731x1152,float16,embeddings/804e725ff46e181551859648916475cdbb902c18755f4eb4c7f2d12f0cab65ab.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
1c7f063d4d442b3aa294e2f0412e0a19147e76c47fd9d8459051c517c2299a12,,"GWHPBECS034922	mRNA=GWHTBECS034933	Gene=GWHGBECS034933	Position=GWHBECS00000005: 361924592-361924706, 361924783-361924874, 361924956-361925025, 361925114-361925232, 361925459-361925555, 361926235-361926314, 361950288-361950482, 361950673-361950756, 361950871-361950931, 361967019-361967079, 362004343-362004436, 362004527-362004599, 362006164-362006246, 362006327-362006473: +	Frame=0	OriID=Ebr05G048200.1	OriTrascriptID=Ebr05G048200.1	transl_table=1	OriGeneID=Ebr05G048200	OriSeqID=Chr05",456,456,1152,456x1152,float16,embeddings/1c7f063d4d442b3aa294e2f0412e0a19147e76c47fd9d8459051c517c2299a12.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b4a0dfcf0ea429cf89f19ae8a511588487f48952bde44a75a86846815826b30f,,GWHPBECS034926	mRNA=GWHTBECS034937	Gene=GWHGBECS034937	Position=GWHBECS00000005: 362211024-362211854: -	Frame=0	OriID=Ebr05G048240.1	OriTrascriptID=Ebr05G048240.1	transl_table=1	OriGeneID=Ebr05G048240	OriSeqID=Chr05,276,276,1152,276x1152,float16,embeddings/b4a0dfcf0ea429cf89f19ae8a511588487f48952bde44a75a86846815826b30f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c7d3bb90d039446cbd36a615cf81bcae527c2764169769519ba4af7fcac53963,,"GWHPBECS034929	mRNA=GWHTBECS034940	Gene=GWHGBECS034940	Position=GWHBECS00000005: 362387918-362388379, 362406565-362406861, 362406951-362407046, 362422356-362422784: +	Frame=0	OriID=Ebr05G048270.1	OriTrascriptID=Ebr05G048270.1	transl_table=1	OriGeneID=Ebr05G048270	OriSeqID=Chr05",427,427,1152,427x1152,float16,embeddings/c7d3bb90d039446cbd36a615cf81bcae527c2764169769519ba4af7fcac53963.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
52790e54765f8638efa98d22e05fb3ac6c22af6e5811f1d287c01608b2c9f223,,"GWHPBECS035000	mRNA=GWHTBECS035011	Gene=GWHGBECS035011	Position=GWHBECS00000005: 366953156-366953267, 366956258-366956646, 366956892-366957133, 366957627-366958140: +	Frame=0	OriID=Ebr05G048980.1	OriTrascriptID=Ebr05G048980.1	transl_table=1	OriGeneID=Ebr05G048980	OriSeqID=Chr05",418,418,1152,418x1152,float16,embeddings/52790e54765f8638efa98d22e05fb3ac6c22af6e5811f1d287c01608b2c9f223.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
96a8d23fc7231821aae3792f65bb3f0c4d0c99142de0056fd95c185c8e39cc8c,,"GWHPBECS035079	mRNA=GWHTBECS035090	Gene=GWHGBECS035090	Position=GWHBECS00000005: 371569206-371569605, 371569696-371569889, 371569978-371570078, 371570170-371570356: -	Frame=0	OriID=Ebr05G049770.1	OriTrascriptID=Ebr05G049770.1	transl_table=1	OriGeneID=Ebr05G049770	OriSeqID=Chr05",293,293,1152,293x1152,float16,embeddings/96a8d23fc7231821aae3792f65bb3f0c4d0c99142de0056fd95c185c8e39cc8c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
1e6df435255f8eb9bd9f3c655aebc88e73a989c01a6ad9e9ffa07ea34dafea01,,"GWHPBECS035080	mRNA=GWHTBECS035091	Gene=GWHGBECS035091	Position=GWHBECS00000005: 371605910-371606309, 371606384-371606577, 371606662-371606762, 371606862-371607051: -	Frame=0	OriID=Ebr05G049780.1	OriTrascriptID=Ebr05G049780.1	transl_table=1	OriGeneID=Ebr05G049780	OriSeqID=Chr05",294,294,1152,294x1152,float16,embeddings/1e6df435255f8eb9bd9f3c655aebc88e73a989c01a6ad9e9ffa07ea34dafea01.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
2128ca1fac528a1427870fc49a215c8edbc6099e572e98447d3f9fe42c6297ca,,GWHPBECS035131	mRNA=GWHTBECS035142	Gene=GWHGBECS035142	Position=GWHBECS00000005: 374179273-374180745: +	Frame=0	OriID=Ebr05G050290.1	OriTrascriptID=Ebr05G050290.1	transl_table=1	OriGeneID=Ebr05G050290	OriSeqID=Chr05,490,490,1152,490x1152,float16,embeddings/2128ca1fac528a1427870fc49a215c8edbc6099e572e98447d3f9fe42c6297ca.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f5f4f8149610ccc0b7a835a8a6d4c69987c92af925e0574e2573d98776ba7880,,"GWHPBECS035231	mRNA=GWHTBECS035242	Gene=GWHGBECS035242	Position=GWHBECS00000005: 382038963-382039194, 382039273-382039676: +	Frame=0	OriID=Ebr05G051290.1	OriTrascriptID=Ebr05G051290.1	transl_table=1	OriGeneID=Ebr05G051290	OriSeqID=Chr05",211,211,1152,211x1152,float16,embeddings/f5f4f8149610ccc0b7a835a8a6d4c69987c92af925e0574e2573d98776ba7880.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
