sequence_hash,protein_id,header,raw_length,esmc_length,embedding_dim,embedding_shape,embedding_dtype,embedding_path,model_path,status,error
b12764a3a53b73191178b4f765af88a54affb649eb56da7930fefac534cab912,B0D060,b12764a3a53b73191178b4f765af88a54affb649eb56da7930fefac534cab912|B0D060|len=202|ids=1,202,202,1152,202x1152,float16,embeddings/b12764a3a53b73191178b4f765af88a54affb649eb56da7930fefac534cab912.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
6e933293487c975226b36e4cffd1520283d88dddec695d08d63572e86ede4bb8,A0A9R1SVC8,6e933293487c975226b36e4cffd1520283d88dddec695d08d63572e86ede4bb8|A0A9R1SVC8|len=521|ids=1,521,521,1152,521x1152,float16,embeddings/6e933293487c975226b36e4cffd1520283d88dddec695d08d63572e86ede4bb8.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ff6845250f393fcbe5893ef568ebc6deeaa82d9f52822e844de0704277183458,H8X2X4,ff6845250f393fcbe5893ef568ebc6deeaa82d9f52822e844de0704277183458|H8X2X4|len=521|ids=1,521,521,1152,521x1152,float16,embeddings/ff6845250f393fcbe5893ef568ebc6deeaa82d9f52822e844de0704277183458.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
07fe861e6062c00c20b0d020c98a8eee983b4afe96c42ba540d231e01e502878,I3JAS7,07fe861e6062c00c20b0d020c98a8eee983b4afe96c42ba540d231e01e502878|I3JAS7|len=521|ids=1,521,521,1152,521x1152,float16,embeddings/07fe861e6062c00c20b0d020c98a8eee983b4afe96c42ba540d231e01e502878.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
97755f07a2b758aac34771423c85cb00ed09f3bc0d560c294f5fd723c7e7389d,M4FD58,97755f07a2b758aac34771423c85cb00ed09f3bc0d560c294f5fd723c7e7389d|M4FD58|len=521|ids=1,521,521,1152,521x1152,float16,embeddings/97755f07a2b758aac34771423c85cb00ed09f3bc0d560c294f5fd723c7e7389d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
e7c7e11c2c7941e14d52a292555ccdb5ea04af6440673df17197857158491b52,W3X429,e7c7e11c2c7941e14d52a292555ccdb5ea04af6440673df17197857158491b52|W3X429|len=521|ids=1,521,521,1152,521x1152,float16,embeddings/e7c7e11c2c7941e14d52a292555ccdb5ea04af6440673df17197857158491b52.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
6ded34b3800dccc8429f0bd32127e4c5f0501f75071a3a1e4d5f6dc2457a86c5,A0A668SMZ9,6ded34b3800dccc8429f0bd32127e4c5f0501f75071a3a1e4d5f6dc2457a86c5|A0A668SMZ9|len=522|ids=1,522,522,1152,522x1152,float16,embeddings/6ded34b3800dccc8429f0bd32127e4c5f0501f75071a3a1e4d5f6dc2457a86c5.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ad934f07fd5fe4da839927de23c8fc49254530537381539911a855c1d2ea0d83,A0A6J2KIV6,ad934f07fd5fe4da839927de23c8fc49254530537381539911a855c1d2ea0d83|A0A6J2KIV6|len=522|ids=1,522,522,1152,522x1152,float16,embeddings/ad934f07fd5fe4da839927de23c8fc49254530537381539911a855c1d2ea0d83.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
51865d4b411184cd45b5f93e989f7f03cc4ec700489c7f1884cca0808cf146f7,A0A6P4CMX5,51865d4b411184cd45b5f93e989f7f03cc4ec700489c7f1884cca0808cf146f7|A0A6P4CMX5|len=522|ids=1,522,522,1152,522x1152,float16,embeddings/51865d4b411184cd45b5f93e989f7f03cc4ec700489c7f1884cca0808cf146f7.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ef4c233f96db7f359b5c067414b61492f7e8e23135fb02013d99e1426e536cd1,A0A8C7IZJ1,ef4c233f96db7f359b5c067414b61492f7e8e23135fb02013d99e1426e536cd1|A0A8C7IZJ1|len=522|ids=1,522,522,1152,522x1152,float16,embeddings/ef4c233f96db7f359b5c067414b61492f7e8e23135fb02013d99e1426e536cd1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
848ed56e988d2b98f72b3ba0b0836dcd1b034d11f0d0c25e9e4e1e8fd61ffe0b,A0A8C7TT37,848ed56e988d2b98f72b3ba0b0836dcd1b034d11f0d0c25e9e4e1e8fd61ffe0b|A0A8C7TT37|len=522|ids=1,522,522,1152,522x1152,float16,embeddings/848ed56e988d2b98f72b3ba0b0836dcd1b034d11f0d0c25e9e4e1e8fd61ffe0b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
fdf618724b409c6bd5521a0526935b0ea897b08de6a350f525187ed4b12610bf,A0A8U0TNL5,fdf618724b409c6bd5521a0526935b0ea897b08de6a350f525187ed4b12610bf|A0A8U0TNL5|len=522|ids=1,522,522,1152,522x1152,float16,embeddings/fdf618724b409c6bd5521a0526935b0ea897b08de6a350f525187ed4b12610bf.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4bd70806ce2ce9364efb876323c691e7066d3ef0b96a8b52b07ff7c62d7bc09a,A0AAZ3R5C4,4bd70806ce2ce9364efb876323c691e7066d3ef0b96a8b52b07ff7c62d7bc09a|A0AAZ3R5C4|len=522|ids=1,522,522,1152,522x1152,float16,embeddings/4bd70806ce2ce9364efb876323c691e7066d3ef0b96a8b52b07ff7c62d7bc09a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
52ae3b346f58e21ba251bfcc10ce86b6a8fe965e7a697279822d3b0c18c2bd76,B9RKH1,52ae3b346f58e21ba251bfcc10ce86b6a8fe965e7a697279822d3b0c18c2bd76|B9RKH1|len=522|ids=1,522,522,1152,522x1152,float16,embeddings/52ae3b346f58e21ba251bfcc10ce86b6a8fe965e7a697279822d3b0c18c2bd76.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
64e13a6d93becb9a6e90e85238814fb0444bb8f02bff827b4a8b1a8d7469d395,G8JSD7,64e13a6d93becb9a6e90e85238814fb0444bb8f02bff827b4a8b1a8d7469d395|G8JSD7|len=522|ids=1,522,522,1152,522x1152,float16,embeddings/64e13a6d93becb9a6e90e85238814fb0444bb8f02bff827b4a8b1a8d7469d395.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
dda2211b055b27730919458609e5ca97a8c246897852ce869ea17c187e45b48b,A0A1U8DXV2,dda2211b055b27730919458609e5ca97a8c246897852ce869ea17c187e45b48b|A0A1U8DXV2|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/dda2211b055b27730919458609e5ca97a8c246897852ce869ea17c187e45b48b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4fdf4ac95b6d40c1f5d39dd551b31d0a199aef269cab6a827b6de63b92f4f345,A0A3Q1AUA9,4fdf4ac95b6d40c1f5d39dd551b31d0a199aef269cab6a827b6de63b92f4f345|A0A3Q1AUA9|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/4fdf4ac95b6d40c1f5d39dd551b31d0a199aef269cab6a827b6de63b92f4f345.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
bdeef1733e712a7c82703328b71fd65e1c0240c6f4a50ca68e0cd4bf55b8a5ea,A0A516X6T2,bdeef1733e712a7c82703328b71fd65e1c0240c6f4a50ca68e0cd4bf55b8a5ea|A0A516X6T2|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/bdeef1733e712a7c82703328b71fd65e1c0240c6f4a50ca68e0cd4bf55b8a5ea.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8541c0aa3860353cd1f9e763876bda7b763b7232e12da0d90f496c9cdab668a7,A0A6J0BI91,8541c0aa3860353cd1f9e763876bda7b763b7232e12da0d90f496c9cdab668a7|A0A6J0BI91|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/8541c0aa3860353cd1f9e763876bda7b763b7232e12da0d90f496c9cdab668a7.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f33720885472993c9b12bf7de542d58b675b48d644f6a8c617c511aab12da4f5,A0A6P3VGB9,f33720885472993c9b12bf7de542d58b675b48d644f6a8c617c511aab12da4f5|A0A6P3VGB9|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/f33720885472993c9b12bf7de542d58b675b48d644f6a8c617c511aab12da4f5.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c542514154429c49ab07a0b012319ce0f518b16bbb57481bfbb0cc70dd31829e,A0A8C2WDY5,c542514154429c49ab07a0b012319ce0f518b16bbb57481bfbb0cc70dd31829e|A0A8C2WDY5|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/c542514154429c49ab07a0b012319ce0f518b16bbb57481bfbb0cc70dd31829e.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
60d50bcd225c516ca657da60b6962572a645957c358c97409b677694ab64dcb5,A0A979FPN5,60d50bcd225c516ca657da60b6962572a645957c358c97409b677694ab64dcb5|A0A979FPN5|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/60d50bcd225c516ca657da60b6962572a645957c358c97409b677694ab64dcb5.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f8ebc712f6d74a09b7fb0d2a1765632b4bc6db2f6cfa141daff664e95e96707c,A0AAZ3PBS1,f8ebc712f6d74a09b7fb0d2a1765632b4bc6db2f6cfa141daff664e95e96707c|A0AAZ3PBS1|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/f8ebc712f6d74a09b7fb0d2a1765632b4bc6db2f6cfa141daff664e95e96707c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ac7b566242de054f394f878e1b4374ba3e30d74e6ac6ba30d9b608d393539fa0,A8K444,ac7b566242de054f394f878e1b4374ba3e30d74e6ac6ba30d9b608d393539fa0|A8K444|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/ac7b566242de054f394f878e1b4374ba3e30d74e6ac6ba30d9b608d393539fa0.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8f3dbd9adabee0d3206c93465e25b56cd54efdb94b58a130c97de72206fc89c0,B8BZ32,8f3dbd9adabee0d3206c93465e25b56cd54efdb94b58a130c97de72206fc89c0|B8BZ32|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/8f3dbd9adabee0d3206c93465e25b56cd54efdb94b58a130c97de72206fc89c0.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
140f57c37d4cc05e0150c6d0e13fafb9e570d3cb54a6e20025646ae27cea63bf,Q96DM6,140f57c37d4cc05e0150c6d0e13fafb9e570d3cb54a6e20025646ae27cea63bf|Q96DM6|len=523|ids=1,523,523,1152,523x1152,float16,embeddings/140f57c37d4cc05e0150c6d0e13fafb9e570d3cb54a6e20025646ae27cea63bf.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
071e1a19f711cfc68bcae4691bf827cf6baa22933e0d3b928005344c9bed9c8d,A0A2C9JVD4,071e1a19f711cfc68bcae4691bf827cf6baa22933e0d3b928005344c9bed9c8d|A0A2C9JVD4|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/071e1a19f711cfc68bcae4691bf827cf6baa22933e0d3b928005344c9bed9c8d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
fbfadddc81591be586e64cdffa47009e0f0d1e32ee8128314a3dc3f345b6e937,A0A2Y9F1N1,fbfadddc81591be586e64cdffa47009e0f0d1e32ee8128314a3dc3f345b6e937|A0A2Y9F1N1|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/fbfadddc81591be586e64cdffa47009e0f0d1e32ee8128314a3dc3f345b6e937.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
eb6c4b239b57b7d0d6ca482b94f95976130873141bb0be632609e0b872eb0b88,A0A2Y9NCX0,eb6c4b239b57b7d0d6ca482b94f95976130873141bb0be632609e0b872eb0b88|A0A2Y9NCX0|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/eb6c4b239b57b7d0d6ca482b94f95976130873141bb0be632609e0b872eb0b88.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
fa41860f71caba0bf9d9177e7a1e3ef4e9d7bbf8cbb87d906ce68bc1f5742061,A0A340X8G4,fa41860f71caba0bf9d9177e7a1e3ef4e9d7bbf8cbb87d906ce68bc1f5742061|A0A340X8G4|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/fa41860f71caba0bf9d9177e7a1e3ef4e9d7bbf8cbb87d906ce68bc1f5742061.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
1c004889a4a66f039e931ac7f319910202bbfdec64f3cbd2f4937572a89ec7a2,A0A341D1P7,1c004889a4a66f039e931ac7f319910202bbfdec64f3cbd2f4937572a89ec7a2|A0A341D1P7|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/1c004889a4a66f039e931ac7f319910202bbfdec64f3cbd2f4937572a89ec7a2.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
788a5c73e52889fb68b2b70bb3f7e978456737c89506cd2a1da59077b014f43c,A0A3B4UDT6,788a5c73e52889fb68b2b70bb3f7e978456737c89506cd2a1da59077b014f43c|A0A3B4UDT6|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/788a5c73e52889fb68b2b70bb3f7e978456737c89506cd2a1da59077b014f43c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
471e0e1253809d8606b1bf3bf411b2935e2bfd8733fe3cd6cac7c6c422cb762c,A0A3B4XPF8,471e0e1253809d8606b1bf3bf411b2935e2bfd8733fe3cd6cac7c6c422cb762c|A0A3B4XPF8|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/471e0e1253809d8606b1bf3bf411b2935e2bfd8733fe3cd6cac7c6c422cb762c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
09bf33dd608ee6aed269516edb74052a730f6fc41c5816dcab7cf60f87be8234,A0A452G045,09bf33dd608ee6aed269516edb74052a730f6fc41c5816dcab7cf60f87be8234|A0A452G045|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/09bf33dd608ee6aed269516edb74052a730f6fc41c5816dcab7cf60f87be8234.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
85cc99d7b7b393317f7dbe91d4f279e2091edcb1ca10d9711efbff48bc725a6f,A0A672LLA7,85cc99d7b7b393317f7dbe91d4f279e2091edcb1ca10d9711efbff48bc725a6f|A0A672LLA7|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/85cc99d7b7b393317f7dbe91d4f279e2091edcb1ca10d9711efbff48bc725a6f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5a586d9f30b8318eeb185e1e815ebaef6f55d93da1cede23190f2b45b1ffea56,A0A6P3HQB3,5a586d9f30b8318eeb185e1e815ebaef6f55d93da1cede23190f2b45b1ffea56|A0A6P3HQB3|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/5a586d9f30b8318eeb185e1e815ebaef6f55d93da1cede23190f2b45b1ffea56.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
dd76b13d41126a834b9c257c2187fe1deb9efd821d0d2037e70109134e3ba315,A0A7H9AZS6,dd76b13d41126a834b9c257c2187fe1deb9efd821d0d2037e70109134e3ba315|A0A7H9AZS6|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/dd76b13d41126a834b9c257c2187fe1deb9efd821d0d2037e70109134e3ba315.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a4858807ea3c0f8c52774d8fedc433a53834310314f73f6135656b1d1f3e0efc,A0A8B8WDI3,a4858807ea3c0f8c52774d8fedc433a53834310314f73f6135656b1d1f3e0efc|A0A8B8WDI3|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/a4858807ea3c0f8c52774d8fedc433a53834310314f73f6135656b1d1f3e0efc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c0b5ee5bf1df3d063fea3a3853edea01edd1b044e33f2380b8de7f6afbc289a0,A0A8K9XZ19,c0b5ee5bf1df3d063fea3a3853edea01edd1b044e33f2380b8de7f6afbc289a0|A0A8K9XZ19|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/c0b5ee5bf1df3d063fea3a3853edea01edd1b044e33f2380b8de7f6afbc289a0.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c39c4cd888e916506ca06094245ecd145187a12737d0518caf6fe9a457f602a1,A0A8U0TUH9,c39c4cd888e916506ca06094245ecd145187a12737d0518caf6fe9a457f602a1|A0A8U0TUH9|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/c39c4cd888e916506ca06094245ecd145187a12737d0518caf6fe9a457f602a1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8fcb9cd9c7acf85070298c01c6d35ed648cd254fae2a2f899b7bc5c5d51f960b,A0A9C6U842,8fcb9cd9c7acf85070298c01c6d35ed648cd254fae2a2f899b7bc5c5d51f960b|A0A9C6U842|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/8fcb9cd9c7acf85070298c01c6d35ed648cd254fae2a2f899b7bc5c5d51f960b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8667c6bd4896cfed24343bb0a8c7fa0b075855bd6cb405d5dd2769bd2866d3d9,A0AA97K1F9,8667c6bd4896cfed24343bb0a8c7fa0b075855bd6cb405d5dd2769bd2866d3d9|A0AA97K1F9|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/8667c6bd4896cfed24343bb0a8c7fa0b075855bd6cb405d5dd2769bd2866d3d9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
59aefc819b5e2bc3d58bea2415ef426d0e17916337d7eb81ba519384e3f28885,A0JMK2,59aefc819b5e2bc3d58bea2415ef426d0e17916337d7eb81ba519384e3f28885|A0JMK2|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/59aefc819b5e2bc3d58bea2415ef426d0e17916337d7eb81ba519384e3f28885.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7f9a2e2bc5ffdcb689a779e237e341fe62d6ee0e28651bf19299a14a63253abc,A7MBK1,7f9a2e2bc5ffdcb689a779e237e341fe62d6ee0e28651bf19299a14a63253abc|A7MBK1|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/7f9a2e2bc5ffdcb689a779e237e341fe62d6ee0e28651bf19299a14a63253abc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4b7bc6d0db2d3132620e24b96ce5d84e8100bcc987514d47c324ea08b225bbb3,D5GPD6,4b7bc6d0db2d3132620e24b96ce5d84e8100bcc987514d47c324ea08b225bbb3|D5GPD6|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/4b7bc6d0db2d3132620e24b96ce5d84e8100bcc987514d47c324ea08b225bbb3.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
9aeccd066d2f27fb59200e7cd322d9a9e9cd76d0acb9fbbaebd849a862bff31a,I4BBC2,9aeccd066d2f27fb59200e7cd322d9a9e9cd76d0acb9fbbaebd849a862bff31a|I4BBC2|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/9aeccd066d2f27fb59200e7cd322d9a9e9cd76d0acb9fbbaebd849a862bff31a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7b2deda27ce602eb16dddf1201de87384c486293f228396741e2f588d9b6ea49,M3AAJ7,7b2deda27ce602eb16dddf1201de87384c486293f228396741e2f588d9b6ea49|M3AAJ7|len=524|ids=1,524,524,1152,524x1152,float16,embeddings/7b2deda27ce602eb16dddf1201de87384c486293f228396741e2f588d9b6ea49.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
64dfbc31c5f0a629c220779c7577c3b6c0c1f909b3a281865da9075379842659,A0A3Q0E0Y2,64dfbc31c5f0a629c220779c7577c3b6c0c1f909b3a281865da9075379842659|A0A3Q0E0Y2|len=525|ids=1,525,525,1152,525x1152,float16,embeddings/64dfbc31c5f0a629c220779c7577c3b6c0c1f909b3a281865da9075379842659.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a9128ef4bacf6f085e60d68258eeb96264a69bff035ea69bb430aac06d14b8c1,A0A6P7NGZ4,a9128ef4bacf6f085e60d68258eeb96264a69bff035ea69bb430aac06d14b8c1|A0A6P7NGZ4|len=525|ids=1,525,525,1152,525x1152,float16,embeddings/a9128ef4bacf6f085e60d68258eeb96264a69bff035ea69bb430aac06d14b8c1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c7ba3fecccb82fb257c1732c01558d094cfa68ab58e45d31c89b0636e5596e53,A0A7F8RVV8,c7ba3fecccb82fb257c1732c01558d094cfa68ab58e45d31c89b0636e5596e53|A0A7F8RVV8|len=525|ids=1,525,525,1152,525x1152,float16,embeddings/c7ba3fecccb82fb257c1732c01558d094cfa68ab58e45d31c89b0636e5596e53.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
30bef2a75041828dd51de089493bef1dfa531d28138423a85dab27fada0844f5,A0A9P8DFE8,30bef2a75041828dd51de089493bef1dfa531d28138423a85dab27fada0844f5|A0A9P8DFE8|len=525|ids=1,525,525,1152,525x1152,float16,embeddings/30bef2a75041828dd51de089493bef1dfa531d28138423a85dab27fada0844f5.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ab4b8b8a924cae0837f0d91eb60013c20e6ba9ea3e6feba650f3582d36bc23fa,F6R8K7,ab4b8b8a924cae0837f0d91eb60013c20e6ba9ea3e6feba650f3582d36bc23fa|F6R8K7|len=525|ids=1,525,525,1152,525x1152,float16,embeddings/ab4b8b8a924cae0837f0d91eb60013c20e6ba9ea3e6feba650f3582d36bc23fa.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b8059199ad8708608bbd86ac32c9cb14f8f2d6673d2c71126a6e79620c7d8995,Q8L707,b8059199ad8708608bbd86ac32c9cb14f8f2d6673d2c71126a6e79620c7d8995|Q8L707|len=525|ids=1,525,525,1152,525x1152,float16,embeddings/b8059199ad8708608bbd86ac32c9cb14f8f2d6673d2c71126a6e79620c7d8995.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b9e7ec9add7adda351c78be6267d3000db401268ff4f1059f551189b606f11e8,W6ZLB1,b9e7ec9add7adda351c78be6267d3000db401268ff4f1059f551189b606f11e8|W6ZLB1|len=525|ids=1,525,525,1152,525x1152,float16,embeddings/b9e7ec9add7adda351c78be6267d3000db401268ff4f1059f551189b606f11e8.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
9f3b8a3951dd93fd83760dced1fac5c8b49083e9a14b80fcee31b8d49c19ddf3,W7LUK8,9f3b8a3951dd93fd83760dced1fac5c8b49083e9a14b80fcee31b8d49c19ddf3|W7LUK8|len=525|ids=1,525,525,1152,525x1152,float16,embeddings/9f3b8a3951dd93fd83760dced1fac5c8b49083e9a14b80fcee31b8d49c19ddf3.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
75c3471609738283159fbd479a4a2af0cc95493adcd2a3d630cc3bf1a0c47f0e,A0A091NAY6,75c3471609738283159fbd479a4a2af0cc95493adcd2a3d630cc3bf1a0c47f0e|A0A091NAY6|len=526|ids=1,526,526,1152,526x1152,float16,embeddings/75c3471609738283159fbd479a4a2af0cc95493adcd2a3d630cc3bf1a0c47f0e.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
de567832d51f8065747b48661cee81dc3cd9deafede4297e1e67219c1ea8b98f,A0A6P5A5C1,de567832d51f8065747b48661cee81dc3cd9deafede4297e1e67219c1ea8b98f|A0A6P5A5C1|len=526|ids=1,526,526,1152,526x1152,float16,embeddings/de567832d51f8065747b48661cee81dc3cd9deafede4297e1e67219c1ea8b98f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ba4df453100466b69736a2d3e75929d0a2bfd598afdb745c292735716a3c3639,A0A6P6RHB5,ba4df453100466b69736a2d3e75929d0a2bfd598afdb745c292735716a3c3639|A0A6P6RHB5|len=526|ids=1,526,526,1152,526x1152,float16,embeddings/ba4df453100466b69736a2d3e75929d0a2bfd598afdb745c292735716a3c3639.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
9770c57b77cc97cd98b8ec9e56a95681e91d9829c2c74d9ffae992ca271b39c4,A0A8B7TQB6,9770c57b77cc97cd98b8ec9e56a95681e91d9829c2c74d9ffae992ca271b39c4|A0A8B7TQB6|len=526|ids=1,526,526,1152,526x1152,float16,embeddings/9770c57b77cc97cd98b8ec9e56a95681e91d9829c2c74d9ffae992ca271b39c4.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7866905af881bf5657dc46f4e4ca8b6008e3598816a51aaf2a4542db5394d540,A0A9J7MJ50,7866905af881bf5657dc46f4e4ca8b6008e3598816a51aaf2a4542db5394d540|A0A9J7MJ50|len=526|ids=1,526,526,1152,526x1152,float16,embeddings/7866905af881bf5657dc46f4e4ca8b6008e3598816a51aaf2a4542db5394d540.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f7dfd2da7c49439f29cf1cf25758fb696a6b6a0cd27c966dbbc2f7a5f98d6ca1,A0A093CER9,f7dfd2da7c49439f29cf1cf25758fb696a6b6a0cd27c966dbbc2f7a5f98d6ca1|A0A093CER9|len=527|ids=1,527,527,1152,527x1152,float16,embeddings/f7dfd2da7c49439f29cf1cf25758fb696a6b6a0cd27c966dbbc2f7a5f98d6ca1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
32f41f15a1327f400d0c845792ecddc44e299af679ba9463e01fda339f74fc8f,A0A1U7DBK6,32f41f15a1327f400d0c845792ecddc44e299af679ba9463e01fda339f74fc8f|A0A1U7DBK6|len=527|ids=1,527,527,1152,527x1152,float16,embeddings/32f41f15a1327f400d0c845792ecddc44e299af679ba9463e01fda339f74fc8f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
cd9eeda3a5f6cd05562a0bb6ddf366cb906378451778b31c102c56ea8841d872,A0A2C9JVT8,cd9eeda3a5f6cd05562a0bb6ddf366cb906378451778b31c102c56ea8841d872|A0A2C9JVT8|len=527|ids=1,527,527,1152,527x1152,float16,embeddings/cd9eeda3a5f6cd05562a0bb6ddf366cb906378451778b31c102c56ea8841d872.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
